designation,source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,type_best_classification,mode_best_classification
Gaia DR3 4661232628061388800,4661232628061388800,76.75902680115716,-69.1715522661543,280.1557270598519,-34.430604536468046,5.267384796476537E-4,0.031456582,0.016744938,15.783881,1.5715724,,-84.3850506199529,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661235308096494208,4661235308096494208,77.1275730323742,-69.14627041600346,280.0872816545606,-34.30960892146169,0.014598638379323353,0.0347016,0.42069063,16.020172,1.5474792,,-84.51623540013287,31,DCEP,FUNDAMENTAL
Gaia DR3 5254310608843191296,5254310608843191296,159.14889876018373,-60.669791344833556,287.1469985132566,-1.9990502466175115,0.15734670094109698,0.012370493,12.719518,13.578913,1.3863747,,-60.368747627450354,31,DCEP,FIRST_OVERTONE
Gaia DR3 5254449387811203712,5254449387811203712,159.54733535250833,-60.004742453112804,286.9917263815201,-1.3229748411125553,0.09282783016465374,0.0683392,1.3583395,17.167303,1.2302971,,-59.77885195715704,31,DCEP,FUNDAMENTAL
Gaia DR3 6054079114726993664,6054079114726993664,182.15969713106355,-63.90275196213903,298.2457753372626,-1.421096001306669,0.028893976414167927,0.031713214,0.9111021,15.816008,1.245398,,-54.820339134666895,31,DCEP,FUNDAMENTAL
Gaia DR3 4688979972225767296,4688979972225767296,12.97311743281146,-72.59191642519757,302.8842247061575,-44.53629147997268,0.07699920039233156,0.09006271,0.85495096,17.701002,,1.5344605,-64.4455409795614,95,DCEP,FUNDAMENTAL
Gaia DR3 4688988798337683072,4688988798337683072,13.969844358715296,-72.58461872576274,302.4656917224433,-44.5396104092973,-0.13137519802565037,0.06999924,-1.8768089,17.453852,1.5986415,,-64.7111407675216,31,DCEP,FUNDAMENTAL
Gaia DR3 4688995910881526016,4688995910881526016,14.486455038178034,-72.46340931040638,302.2428274162215,-44.6561322296483,-0.6704685975649501,0.10128046,-6.6199207,16.7767,1.5498059,,-64.79959737278845,31,DCEP,FUNDAMENTAL
Gaia DR3 4689000519353391872,4689000519353391872,14.239471880614099,-72.40003632067449,302.34470492003186,-44.72191945358126,-0.06157405613775954,0.039412726,-1.5622886,16.61316,1.5889664,,-64.70507706889266,31,DCEP,MULTI
Gaia DR3 4689002443498240896,4689002443498240896,14.84434886640743,-72.28016222323818,302.0801541658412,-44.83495487988779,-0.05327664868541696,0.048260476,-1.1039395,16.937166,1.5705451,,-64.81928706460151,31,DCEP,FUNDAMENTAL
Gaia DR3 4689005157920128896,4689005157920128896,13.29154644209842,-72.47098597348166,302.7489778252755,-44.65665012379668,-0.19400074951289092,0.06660819,-2.9125662,17.467382,1.5645276,,-64.47835661720977,31,DCEP,FUNDAMENTAL
Gaia DR3 4689013541697826304,4689013541697826304,14.421258864887951,-72.25268268001976,302.2602883962969,-44.867419715938226,0.07302179971961369,0.046988796,1.5540257,16.80717,1.5821246,,-64.69115218958687,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689017493067436928,4689017493067436928,14.179628125834062,-72.23641726242582,302.3634964370935,-44.88600418934142,-0.06985915561872894,0.022276051,-3.1360655,15.395126,1.5842756,,-64.61772739729135,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689024708592402688,4689024708592402688,11.991620913080627,-72.583187973087,303.29637837910326,-44.542605377075276,-0.01865635647097412,0.04618056,-0.40398723,16.771633,1.601504,,-64.17851209646962,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689029656394485888,4689029656394485888,12.136698691684975,-72.43967235713149,303.2386393963059,-44.68685581449949,0.04774757818544078,0.05810013,0.8218154,17.203434,1.5738653,,-64.15274082496428,31,DCEP,FUNDAMENTAL
Gaia DR3 4689059068334210304,4689059068334210304,13.615862249824804,-72.24197543069413,302.6063324157678,-44.884361847013174,-0.06438435315384033,0.031122886,-2.0687141,15.819427,1.5534333,,-64.46568884293359,31,DCEP,FUNDAMENTAL
Gaia DR3 4689066696197543936,4689066696197543936,13.891662292842172,-72.11008901489735,302.4834137403003,-45.01456533499586,0.012962802438831425,0.030313456,0.42762533,15.781505,1.5923153,,-64.48298520833073,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689066966782095360,4689066966782095360,14.06756439145603,-72.09217105859004,302.40632811108446,-45.03114713290667,-0.027535965217417455,0.04985734,-0.5522951,17.100414,1.5781391,,-64.52353128395497,31,DCEP,FUNDAMENTAL
Gaia DR3 4689071437841162624,4689071437841162624,14.126517312560551,-71.97753931253035,302.37616227504617,-45.14524130616256,-0.06777506819396067,0.035736803,-1.8965062,16.186653,1.5992033,,-64.48900718617037,31,DCEP,FUNDAMENTAL
Gaia DR3 4689077656954612224,4689077656954612224,13.422434368642046,-72.01298164835562,302.68558323723033,-45.114191290786174,-0.1971261219884684,0.17179397,-1.1474565,18.745564,1.6462253,,-64.31029745438717,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689082810915285248,4689082810915285248,13.632564292669443,-71.84550651692344,302.5895944601975,-45.28068802043059,-0.026635026913942886,0.032598402,-0.8170654,15.808266,1.5858592,,-64.29267773473842,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689279142419623168,4689279142419623168,14.285882780625704,-71.6682638026993,302.2924392818396,-45.45290116404826,-0.016446342303183866,0.04642738,-0.354238,16.830713,1.5441552,,-64.39475367767298,31,DCEP,FUNDAMENTAL
Gaia DR3 4689279451657257984,4689279451657257984,14.204402392300896,-71.64288386583299,302.3278765285129,-45.47905607834489,-0.0087196169807881,0.048754852,-0.17884614,16.926285,1.56447,,-64.36039576191438,31,DCEP,FUNDAMENTAL
Gaia DR3 4689286976440317184,4689286976440317184,13.057971578940439,-71.69485339342425,302.84308122662236,-45.433259651859395,0.009781781605487124,0.05339948,0.18318121,16.736656,1.6234074,,-64.06384978865,31,DCEP,FIRST_OVERTONE
Gaia DR3 5309187543364179968,5309187543364179968,146.04236526719905,-54.085616891437425,277.6073042975569,-0.6903022962182694,0.07530626901005114,0.07500541,1.0040112,17.692127,,1.4085329,-60.8555847836508,95,DCEP,FIRST_OVERTONE
Gaia DR3 5351473592368130688,5351473592368130688,157.7605019796527,-58.43633297531757,285.4151714712655,-0.4226597948330256,0.26612075681235087,0.01653381,16.095549,10.920616,,1.4169413,-59.37881587207262,95,DCEP,FIRST_OVERTONE
Gaia DR3 513282131279401728,513282131279401728,23.91529893283694,65.33049604073416,127.52847817478498,2.8541750180376098,0.23215815611239532,0.012806511,18.128136,12.522479,1.3091295,,50.03523085553625,31,DCEP,FUNDAMENTAL
Gaia DR3 4044028819581111680,4044028819581111680,268.97882869297797,-31.46965347225479,358.9596502020115,-3.206803855644485,0.03872582158480707,0.036550123,1.0595264,15.513474,1.3243483,,-8.033490434361928,31,DCEP,FUNDAMENTAL
Gaia DR3 5788544307788298880,5788544307788298880,182.4060550957029,-78.68391673212007,300.8095667423969,-15.984841462034874,0.06688908003961361,0.019997228,3.3449175,14.673565,1.5085136,,-63.68484092746858,31,DCEP,FUNDAMENTAL
Gaia DR3 2165367449460199040,2165367449460199040,317.6567417934666,48.589007626028994,90.03141850327583,0.345589324012634,-0.0339580703946101,0.038063657,-0.89213896,16.132746,1.197212,,59.919436758520646,31,DCEP,FUNDAMENTAL
Gaia DR3 4162172439132148224,4162172439132148224,265.0648234626419,-12.5257262064288,13.43728236441824,9.591339337173183,0.023429347894144303,0.046440214,0.5045056,16.08679,1.4074073,,10.829565170619627,31,DCEP,FIRST_OVERTONE
Gaia DR3 2003196699901500928,2003196699901500928,340.051773633904,54.24441020348592,104.43123384397248,-3.844944369919757,0.07533979444654067,0.03813537,1.9755886,16.354399,1.5056736,,55.47222254214382,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657142238668107520,4657142238668107520,83.64445830582682,-70.3056179044284,280.9245753399422,-31.871848202241072,-0.039609374500735504,0.105010346,-0.37719497,17.086079,1.5847126,,-85.59114083684138,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657142852863074304,4657142852863074304,83.56826407183871,-70.27040111376988,280.88789880137796,-31.902358724951576,0.12271783836139717,0.13419405,0.9144805,16.052088,1.5474168,,-85.60506809344152,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657160861627621504,4657160861627621504,85.95733189505167,-70.44936936691039,280.9777679891588,-31.083299523748167,-0.043108989132134345,0.035228457,-1.2236979,16.097563,1.5478795,,-85.84092039827986,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657165362755870464,4657165362755870464,85.47312441866903,-70.52810479369984,281.09018659134756,-31.235281106715597,0.026628508602848853,0.03531347,0.754061,16.239883,1.4928324,,-85.70368430716422,31,DCEP,FUNDAMENTAL
Gaia DR3 4657165775072704896,4657165775072704896,85.48373476385778,-70.50595689670254,281.0639797117016,-31.2343187056744,-0.001840448215185763,0.036350727,-0.0506303,16.05228,1.4871798,,-85.72527276979945,31,DCEP,FUNDAMENTAL
Gaia DR3 4657166359187526528,4657166359187526528,85.29616514882665,-70.5968765937257,281.17816456704935,-31.285695128022248,0.04921086457667764,0.033338506,1.4760969,15.9705515,1.5411812,,-85.61645997371761,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657168794514107904,4657168794514107904,85.13346139012086,-70.4747546581366,281.04384996997726,-31.35415941916978,-0.012318493627723463,0.03454134,-0.35663044,16.08372,1.5463119,,-85.70243721768084,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657170070039694464,4657170070039694464,85.09849763104414,-70.42887236606074,280.9921622333072,-31.37130862742795,0.039365776171484616,0.034388505,1.1447365,16.155993,1.514797,,-85.73801345125675,31,DCEP,FUNDAMENTAL
Gaia DR3 4657180481044086656,4657180481044086656,86.43811597057899,-70.40811915361967,280.91067023632894,-30.927312837534156,-0.049752737747675094,0.034578647,-1.4388283,16.049595,1.5760349,,-85.93853606131114,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657188864821918592,4657188864821918592,86.55345313522906,-70.26678522179323,280.7423394784179,-30.902307075942822,0.04678428753095657,0.055449195,0.8437325,17.082254,1.5271155,,-86.08451992748218,31,DCEP,FUNDAMENTAL
Gaia DR3 4657205563656597120,4657205563656597120,85.13610442078993,-70.02617771259378,280.52197914637014,-31.406305578398825,0.046703575941633685,0.03502388,1.3334781,16.482145,1.5238926,,-86.09818236323039,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657215768502344576,4657215768502344576,84.63102314799616,-70.46460052762488,281.0566027440922,-31.522081393738624,-0.050030727050453735,0.034259256,-1.4603565,16.255468,1.5008456,,-85.63250596871649,31,DCEP,FUNDAMENTAL
Gaia DR3 4657217172901782144,4657217172901782144,84.73444189117396,-70.38389419300684,280.95752497776823,-31.49801404617006,0.035535304308792814,0.02635219,1.3484763,15.420686,1.4370605,,-85.71984974037305,31,DCEP,FUNDAMENTAL
Gaia DR3 4657219238836790144,4657219238836790144,84.44711649623825,-70.38706237176652,280.9757839709463,-31.59325552920677,0.05130136966249551,0.03591734,1.4283175,16.251791,1.5249811,,-85.66893110252916,31,DCEP,FIRST_OVERTONE
Gaia DR3 4042507095498604160,4042507095498604160,269.6873600938765,-33.23718913230015,357.72159310035767,-4.605651669090331,0.06982210236259262,0.031582534,2.210782,14.998836,1.2714379,,-9.79819625883986,31,DCEP,FUNDAMENTAL
Gaia DR3 4516845551350891008,4516845551350891008,289.11969186300405,20.495232482215094,53.97289202057009,3.942105342352953,0.03389773719087702,0.05446719,0.6223515,16.78117,1.2878245,,42.320867475534115,31,DCEP,FUNDAMENTAL
Gaia DR3 5925328944464046592,5925328944464046592,261.53441646317583,-50.578074611775,339.66004810341076,-8.436645811737453,0.04592314501706388,0.034711592,1.3229916,15.352964,1.5892162,,-27.31613216374833,31,DCEP,FIRST_OVERTONE
Gaia DR3 2163261815961721472,2163261815961721472,312.6213635984165,45.389214819006426,85.36300010781292,0.8222646810240202,0.06775399296791705,0.045848735,1.4777724,16.247301,1.1881976,,59.17213038855119,31,DCEP,FIRST_OVERTONE
Gaia DR3 4256205800271391488,4256205800271391488,277.54164611890735,-6.287532074401511,24.91022684685051,1.8366415636043625,-0.04516966264080394,0.08546203,-0.5285349,17.096487,1.1910225,,16.946777966604664,31,DCEP,FUNDAMENTAL
Gaia DR3 523665163183081728,523665163183081728,13.241291214879272,63.15980339145792,123.10431032199004,0.2885645952529592,0.11630544982900758,0.020263016,5.7397895,14.606897,1.3595897,,51.03258784322672,31,DCEP,FIRST_OVERTONE
Gaia DR3 523887951723531648,523887951723531648,11.624540673273616,63.54327283662884,122.38172338752337,0.6768000542272686,0.3083867787379057,0.016221477,19.011017,11.199767,1.335025,,51.7841832611032,31,DCEP,FUNDAMENTAL
Gaia DR3 5853544377279654656,5853544377279654656,217.53744016776542,-62.19659107325188,314.1657262271017,-1.497332405358205,0.02661913460321836,0.06517229,0.4084425,16.878014,1.1806111,,-44.30812000178884,31,DCEP,FIRST_OVERTONE
Gaia DR3 515599111517099136,515599111517099136,33.60315003348582,65.59944768462266,131.36732307090293,4.095752594095367,0.16469764699750788,0.013499036,12.200697,11.912334,1.3898132,,48.12369244456938,31,DCEP,FUNDAMENTAL
Gaia DR3 2018975069757038848,2018975069757038848,291.25104411403606,22.093895665885523,56.31804732640735,2.9326508014313246,0.08418278195126255,0.02794426,3.012525,15.312873,1.3863642,,43.51891529582963,31,DCEP,FUNDAMENTAL
Gaia DR3 5834840099568788864,5834840099568788864,241.9812353142156,-58.78225381087374,326.0987966281641,-5.052975226056322,0.08742016377128306,0.016362092,5.342848,13.743983,1.5318313,,-37.058729471025224,31,DCEP,FIRST_OVERTONE
Gaia DR3 2024077559604434944,2024077559604434944,290.1755091693213,26.403627403360165,59.68155453101526,5.811836289983198,0.08426662450401623,0.023441438,3.594772,15.321567,1.5152218,,47.937789851604165,31,DCEP,FIRST_OVERTONE
Gaia DR3 5521137101325930624,5521137101325930624,122.45844668227761,-43.97272166599499,259.96997824242743,-5.840040273225022,0.03803445607168442,0.01736134,2.1907558,14.327046,1.4626367,,-61.47035058075402,31,DCEP,FUNDAMENTAL
Gaia DR3 6026305309220584576,6026305309220584576,253.41732128500342,-33.345108195573566,350.01402986971016,6.592381042290151,0.044616200658656985,0.01886744,2.3647192,12.987409,1.4249722,,-10.710675429761238,31,DCEP,FUNDAMENTAL
Gaia DR3 5334361171349250816,5334361171349250816,170.73599421522485,-61.55178884910206,292.59671758032806,-0.46860411766709187,0.1901976493131518,0.035755657,5.3193727,14.6161785,1.1669487,,-56.84547301724884,31,DCEP,FUNDAMENTAL
Gaia DR3 4655344880705448320,4655344880705448320,72.7559729070005,-69.60219199095145,281.14766594190905,-35.659923000484035,-0.050811521671152916,0.03619678,-1.403758,16.40882,1.5227462,,-82.91286514429302,31,DCEP,FUNDAMENTAL
Gaia DR3 4655357147133212288,4655357147133212288,73.41341056171856,-69.51747020841917,280.96032307838095,-35.468437177673174,-0.004653670864129522,0.021849124,-0.2129912,15.147545,1.5196333,,-83.15728237109543,31,DCEP,FUNDAMENTAL
Gaia DR3 4655377453741630336,4655377453741630336,72.98392373278219,-69.34352716028788,280.81451943211044,-35.66581846548328,-0.021911144482945642,0.03622604,-0.6048451,16.3089,1.546193,,-83.06219886485293,31,DCEP,FUNDAMENTAL
Gaia DR3 4655381645629840896,4655381645629840896,72.73500685275455,-69.21413553316306,280.69725170565863,-35.790060782015956,-0.015994949781437028,0.0283273,-0.5646479,15.686784,1.5155764,,-83.01001501006104,31,DCEP,FUNDAMENTAL
Gaia DR3 4655382504622942080,4655382504622942080,72.6572978233788,-69.17385018357076,280.66086418882503,-35.82897131138735,-0.0027059917901665204,0.03232407,-0.083714455,16.143316,1.5232528,,-82.99283807674298,31,DCEP,FUNDAMENTAL
Gaia DR3 4655440400786891392,4655440400786891392,71.69976179131713,-69.09528820990981,280.70548611900796,-36.17708198239971,-0.045241871390543205,0.026841909,-1.6854938,15.742786,1.5101442,,-82.67700602806438,31,DCEP,FUNDAMENTAL
Gaia DR3 4655441500298469376,4655441500298469376,71.53543192851693,-69.04646403794531,280.67260487286774,-36.248676363781875,-0.013258939921719209,0.014435746,-0.91847974,13.870714,1.4957546,,-82.62890713154043,31,DCEP,FUNDAMENTAL
Gaia DR3 4655502076517180160,4655502076517180160,74.30631288957075,-68.68486808660305,279.8685530938132,-35.409820058096436,-0.05107242920787932,0.025439363,-2.0076144,15.712311,1.5670905,,-83.68008248725262,31,DCEP,FIRST_OVERTONE
Gaia DR3 4655503549709266560,4655503549709266560,74.16337374955293,-68.63461100677922,279.82752017359974,-35.47395998276513,0.04222532510349652,0.055367995,0.7626306,15.184466,1.5709808,,-83.63950254139831,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660874152883313664,4660874152883313664,83.16310924915874,-65.2692230939613,275.03707168084577,-32.6599103504649,-0.018047303684152895,0.026105626,-0.6913186,15.695329,1.558496,,-86.9276228139952,31,DCEP,FUNDAMENTAL
Gaia DR3 4660955379303515520,4660955379303515520,81.85692896726493,-65.3511956173411,275.2044279202053,-33.19343929859812,0.008295398796922326,0.023033293,0.3601482,15.261407,1.5067947,,-86.47172727860243,31,DCEP,FUNDAMENTAL
Gaia DR3 4661038770390684032,4661038770390684032,79.68095521695687,-64.92819568355075,274.8487749584649,-34.15679004203151,-0.03183935558279326,0.035221722,-0.90396935,16.312748,1.5498502,,-85.46393923670539,31,DCEP,FUNDAMENTAL
Gaia DR3 5865126765841918464,5865126765841918464,201.01201014186316,-63.577701706779955,306.55032098974004,-0.9352878558191937,-0.020977938352742836,0.024709009,-0.8489996,15.2670965,1.2715942,,-49.30342925853219,31,DCEP,FUNDAMENTAL
Gaia DR3 5254402692938538112,5254402692938538112,158.54695987079674,-60.2273188471287,286.6689213947905,-1.7632475850097558,0.05388556231914496,0.028368711,1.8994716,15.40435,1.2770716,,-60.29835785028675,31,DCEP,FUNDAMENTAL
Gaia DR3 5254331946242978176,5254331946242978176,159.41361635251752,-60.64698977836563,287.2487196070791,-1.9153188029013948,0.0114057970316648,0.034061737,0.3348566,16.088837,1.3633642,,-60.25625321185013,31,DCEP,FIRST_OVERTONE
Gaia DR3 4688977631464237824,4688977631464237824,12.425557245081414,-72.71396164657756,303.11242502040415,-44.413680026702906,0.19367156359128504,0.07342954,2.6375158,17.530277,1.5790005,,-64.35261634192956,31,DCEP,FUNDAMENTAL
Gaia DR3 4688978490485451648,4688978490485451648,12.475873272927803,-72.6817647983491,303.09187119537916,-44.4460086520613,-0.02049124901104324,0.05589907,-0.36657584,16.750692,1.5912772,,-64.35183847233925,31,DCEP,MULTI
Gaia DR3 4688979937866039424,4688979937866039424,13.004325105312976,-72.60034128830844,302.87116373827445,-44.527840363529826,3.448328162211911E-4,0.074900836,0.004603858,17.341576,1.5872073,,-64.45762437023602,31,DCEP,FUNDAMENTAL
Gaia DR3 4688979967891039232,4688979967891039232,12.968889595255726,-72.59558389422706,302.88601145350276,-44.53262709534173,-0.1828343769755791,0.07136989,-2.561786,17.605366,1.5664666,,-64.44601360697796,31,DCEP,FUNDAMENTAL
Gaia DR3 4688980384542595200,4688980384542595200,13.053422472887721,-72.57688418351071,302.8504305512788,-44.55124307070069,-0.039786406070444286,0.04270744,-0.93160367,16.630568,1.6137213,,-64.46054846598825,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689153626294309504,4689153626294309504,10.448139527179135,-72.32054936187328,303.9635003447226,-44.78837621586817,-0.039545247033327555,0.05035238,-0.78537,16.982645,1.5854387,,-63.64448410109937,31,DCEP,FIRST_OVERTONE
Gaia DR3 4689284365099815552,4689284365099815552,13.950210368024077,-71.55941838288621,302.43912978415295,-45.564656824115794,6.721271564115519E-4,0.036403786,0.01846311,16.319357,1.5702028,,-64.2509251807521,31,DCEP,FUNDAMENTAL
Gaia DR3 4689288007232413952,4689288007232413952,13.360327855919294,-71.6578779295311,302.7071761112455,-45.46949783122926,0.05035521574726427,0.057387065,0.8774663,16.913,1.615215,,-64.13100410043808,31,DCEP,FIRST_OVERTONE
Gaia DR3 5309114391501007744,5309114391501007744,143.84201545309483,-53.742651511936266,276.40768163739534,-1.2889838755840355,0.21934456251873277,0.013148269,16.68239,13.189392,1.2391714,,-61.477530331252716,31,DCEP,FUNDAMENTAL
Gaia DR3 4256744187345732224,4256744187345732224,280.53296920016754,-4.293492802879082,28.050843744251623,0.1082575426503599,0.3279378863733871,0.016235646,20.198635,9.899057,1.3261027,,18.74090534821883,31,DCEP,FUNDAMENTAL
Gaia DR3 461493243824999168,461493243824999168,45.19492226649728,59.34182261887343,138.75998214982664,0.5043937718767204,0.10730742268346308,0.021782596,4.926292,14.580866,1.2726259,,40.19037848455399,31,DCEP,FUNDAMENTAL
Gaia DR3 4056570875645429376,4056570875645429376,268.0048270819985,-29.25502597940811,0.4470802360095121,-1.3623672457178615,0.11396330163766684,0.12700275,0.89732945,17.636738,,1.1589594,-5.827861876533019,95,DCEP,FUNDAMENTAL
Gaia DR3 412675610446139520,412675610446139520,23.075709541972103,56.49941525758241,128.58014347645081,-5.923523036060573,0.2843403945030701,0.01828293,15.552234,12.0466795,1.4797759,,42.76692650568795,31,DCEP,MULTI
Gaia DR3 2168817579500069504,2168817579500069504,314.37536158497176,49.54942512910929,89.31368061242345,2.587904090594148,0.07793946367194707,0.04258386,1.8302583,16.597094,1.2637719,,61.96216345204338,31,DCEP,MULTI
Gaia DR3 4657898732667257216,4657898732667257216,82.85265386844914,-70.09920493497752,280.7310935443045,-32.167845480449046,-0.023370803829416836,0.037385907,-0.6251234,16.168428,1.5552204,,-85.59155808980447,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657907253920776576,4657907253920776576,81.73259921854162,-70.07979679584913,280.78256535265257,-32.54728722281438,-0.006291331267962778,0.020424703,-0.3080256,15.012884,1.5177917,,-85.34821923325073,31,DCEP,FUNDAMENTAL
Gaia DR3 4657909285474478208,4657909285474478208,81.7311723751256,-70.0177669738523,280.7101855618865,-32.55850733300109,0.0034332601765397113,0.02307658,0.14877681,15.220442,1.5263584,,-85.39163996706316,31,DCEP,FUNDAMENTAL
Gaia DR3 4657914542465726592,4657914542465726592,82.0890672686694,-69.98973900952831,280.65281350602163,-32.442652326481046,0.06994388822414019,0.07039216,0.9936317,15.519808,1.5246953,,-85.49778009720632,31,DCEP,FUNDAMENTAL
Gaia DR3 4657915745056133504,4657915745056133504,81.90400802469112,-69.94082455328113,280.60826365768315,-32.51336071060384,-0.06533944676953976,0.03592094,-1.8189794,15.887485,,1.5286525,-85.48779690477033,95,DCEP,FUNDAMENTAL
Gaia DR3 4657917596260078336,4657917596260078336,81.83866394754894,-69.87207068270776,280.53239942524925,-32.547123996557666,0.003124866838962468,0.018803757,0.16618311,14.861597,1.5425007,,-85.51958268792853,31,DCEP,FUNDAMENTAL
Gaia DR3 4657918734407801728,4657918734407801728,81.39739654906131,-70.46571759229398,281.257099651795,-32.58977778172777,0.01497804250847937,0.030341787,0.49364403,16.17914,1.5733048,,-84.99164954776592,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657926460970729344,4657926460970729344,80.809232623372,-70.22985563838806,281.02568438701314,-32.82819102991552,-0.03158483367507735,0.033433426,-0.9447083,16.060036,1.5617982,,-85.01859212276995,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657931103916066688,4657931103916066688,81.46837459805054,-70.12176104057842,280.8503713362666,-32.62843533185689,-0.1161720739328782,0.061346427,-1.8937056,17.269432,1.6121937,,-85.25484675837853,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657947832736467072,4657947832736467072,80.78930104566406,-69.96906295765545,280.7223774951169,-32.884242992063164,0.03622093900724349,0.026118347,1.3868005,15.804327,1.5438927,,-85.18740340901721,31,DCEP,FUNDAMENTAL
Gaia DR3 4657950134885628160,4657950134885628160,80.34390485157078,-69.94116580065506,280.7246307281803,-33.03942141246683,-0.10178131352430667,0.042171024,-2.4135368,16.357637,1.5229508,,-85.08780527545895,31,DCEP,FUNDAMENTAL
Gaia DR3 3119446605495493760,3119446605495493760,100.57065598442982,-0.5600477270516369,212.38656399572653,-2.2923672284203445,0.08983575844208085,0.019276084,4.6604776,13.765345,1.4075732,,-23.576661771565554,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654533028801915776,4654533028801915776,74.51797417610152,-71.56234369291796,283.1945572681948,-34.4858492257986,0.018746771270294123,0.023475064,0.7985823,15.493427,1.5525281,,-82.58049998771394,31,DCEP,FUNDAMENTAL
Gaia DR3 4654535605782234880,4654535605782234880,74.46075027408673,-71.42680173152635,283.0450757769158,-34.545271410216536,-0.017081534477272585,0.017128693,-0.9972468,14.998121,1.5081265,,-82.64164385444408,31,DCEP,FUNDAMENTAL
Gaia DR3 4654585083808564864,4654585083808564864,73.85508257019964,-71.38998941497724,283.0767188590196,-34.74011593850356,-0.03593357742566391,0.020645546,-1.7405003,15.355241,1.512296,,-82.49946421815775,31,DCEP,FUNDAMENTAL
Gaia DR3 4060577461649214336,4060577461649214336,265.6145087148717,-28.326084236900677,0.15622423614178968,0.9105997666412212,0.08849350763193797,0.11702515,0.7561922,17.50904,1.1624573,,-4.945758433456022,31,DCEP,FUNDAMENTAL
Gaia DR3 6054283795680793856,6054283795680793856,181.61908954168925,-63.66061672950456,297.96929919757093,-1.2229229477850607,0.049109424461304216,0.021389483,2.2959611,14.895985,1.2774632,,-54.8098506254802,31,DCEP,FUNDAMENTAL
Gaia DR3 4651917015796141184,4651917015796141184,80.79125877474753,-70.479168318828,281.3181639963357,-32.78621915508549,-0.027945456137975107,0.04816777,-0.5801692,16.893112,1.5872824,,-84.84117858517394,31,DCEP,FIRST_OVERTONE
Gaia DR3 5963364075325488000,5963364075325488000,257.6809278186832,-46.14312058285165,341.86538077784513,-3.8104151204532672,0.027450574307258144,0.09477015,0.28965423,17.176773,1.1934683,,-23.098543216453695,31,DCEP,FUNDAMENTAL
Gaia DR3 5278789929508902528,5278789929508902528,97.42480716082389,-70.5901990430634,281.0822245448064,-27.26329931680954,-0.016741063235934904,0.039527524,-0.42352927,16.337418,1.5777028,,-85.15012915001458,31,DCEP,FIRST_OVERTONE
Gaia DR3 201222280134342144,201222280134342144,78.29159531599866,41.990523457171534,165.48500604392441,1.72078487098483,0.09575002505672348,0.019320214,4.9559503,11.007235,1.412909,,18.923426781633168,31,DCEP,FUNDAMENTAL
Gaia DR3 4687256315914027136,4687256315914027136,18.800279312732016,-72.57732516317364,300.44442097862316,-44.43597193749269,0.00386045654016336,0.055272877,0.0698436,17.153181,1.6074058,,-66.03204425094209,31,DCEP,FIRST_OVERTONE
Gaia DR3 4687260473442321152,4687260473442321152,18.666041768393534,-72.49849073451284,300.48631036658077,-44.519303112066645,0.011567448859345901,0.043380078,0.26665348,16.661894,1.6251554,,-65.96499914395025,31,DCEP,FIRST_OVERTONE
Gaia DR3 4687407533128700032,4687407533128700032,15.57383782927432,-72.97972661135371,301.82541454099476,-44.12518922382415,0.12330880612883814,0.05902453,2.089111,16.939882,1.6122184,,-65.30677840242821,31,DCEP,FIRST_OVERTONE
Gaia DR3 4687407842366265856,4687407842366265856,15.853532599552802,-72.95225676654161,301.70910517524163,-44.147547165856835,0.07332419469112529,0.056436643,1.2992303,16.939089,1.5624897,,-65.37105584226018,31,DCEP,FUNDAMENTAL
Gaia DR3 4687410075749050112,4687410075749050112,16.266048885198288,-72.86472592642318,301.531979078203,-44.22646624609537,0.11060039412472625,0.09012564,1.22718,17.328165,1.6030111,,-65.44782889664077,31,DCEP,FUNDAMENTAL
Gaia DR3 4687411965536023424,4687411965536023424,16.465232104661325,-72.89266989433469,301.453367669557,-44.19415038350713,-0.023599494941660814,0.031034274,-0.7604333,15.926532,1.5371313,,-65.51273059835384,31,DCEP,FUNDAMENTAL
