source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
2056068193989793792,307.2423181327481,34.135083478343844,0.55836674276519,0.013385226,41.715153,10.115674,DCEP,FUNDAMENTAL
5888819699572539264,231.15974101292744,-52.85387016499332,0.8408077446720916,0.021128751,39.794483,7.213343,DCEP,FUNDAMENTAL
6059635702888301952,190.35841821390846,-59.79418647823048,0.7421630410367415,0.019866327,37.35784,8.119241,DCEP,FUNDAMENTAL
5235910694044165760,176.13693452898704,-67.3052504233763,0.666400989369461,0.014535544,45.846302,8.802712,DCEP,FUNDAMENTAL
4514145288240593408,284.56144590723324,17.360872330389174,1.905742908165168,0.071183674,26.772192,5.170657,DCEP,FIRST_OVERTONE
6026412893938675712,254.58229292948963,-33.60912997577984,1.2239836206721606,0.020576032,59.485893,6.7674227,DCEP,FUNDAMENTAL
4054440301294394624,262.70158664367625,-33.60991807976502,0.960099975039221,0.025053484,38.322014,7.6038513,DCEP,FUNDAMENTAL
4111834567779557376,256.5229102004341,-26.580565130784702,1.153767464787478,0.024090275,47.893497,7.069333,DCEP,FUNDAMENTAL
5529523007785725824,128.48904742370712,-38.527783411297996,0.8025306764915274,0.011847678,67.73738,10.106715,DCEP,FIRST_OVERTONE
5873984023533350400,223.14683905731135,-63.809863178292375,1.9624471914723847,0.24845934,7.898464,5.6583986,DCEP,FUNDAMENTAL
4253353396643672448,281.87042625785995,-5.7052938901762165,2.535091201274739,0.08706898,29.115892,5.0577374,DCEP,FIRST_OVERTONE
5887482762148283008,228.20631607054662,-54.75527921876983,0.5091717771655467,0.01775859,28.67186,9.106556,DCEP,FUNDAMENTAL
5886130461583417216,235.87275003285302,-51.84363012419379,1.0766250131868003,0.016791286,64.11808,8.938105,DCEP,MULTI
5974803673528269440,263.221274125115,-35.91142645925786,0.552175697413641,0.03172574,17.40466,11.440175,DCEP,FUNDAMENTAL
5506374096132016512,114.57584255203928,-48.60140948568053,1.2142443576662512,0.041856103,29.009972,5.465354,DCEP,FUNDAMENTAL
5309930194773990400,140.5672870032836,-55.960258003209596,0.9449611278223561,0.017378042,54.37673,7.437169,DCEP,FUNDAMENTAL
5980814424369504256,239.69544143232463,-53.69646517770382,0.5384728133184132,0.013493694,39.905514,9.450114,DCEP,FIRST_OVERTONE
4660215133131474304,82.67606741980964,-66.87824024617217,0.658356505211813,0.08168996,8.05921,15.920354,DCEP,FUNDAMENTAL
5338359442320395904,164.45072523344564,-59.7321792034435,0.5530473206963148,0.022607977,24.462488,6.1576805,DCEP,FUNDAMENTAL
4050309195613114624,271.25513249315395,-29.580109896712006,2.365032746876402,0.17654313,13.396345,4.585245,DCEP,FUNDAMENTAL
2008504454839717120,341.60317447816607,59.44218743843733,0.6727019569293876,0.013366408,50.327805,9.031693,DCEP,FUNDAMENTAL
4096140001386430080,275.8297937830495,-18.57477358788638,0.5028555821444272,0.018711733,26.873814,9.862422,DCEP,FUNDAMENTAL
3409635486731094400,69.31155292631253,18.543012007913063,1.5741435797610215,0.027981462,56.25666,6.2718096,DCEP,FIRST_OVERTONE
5336171517280056448,172.1777204137377,-59.42869857902508,0.5026363039161665,0.011395326,44.10899,10.410869,DCEP,MULTI
428620663657823232,7.494096112031733,60.21195729734145,0.5528382649246363,0.027383637,20.188637,8.57736,DCEP,FUNDAMENTAL
4054155699611497472,264.69831324980765,-33.072574072823066,0.7260187907224424,0.017446123,41.614906,9.04795,DCEP,FIRST_OVERTONE
4307796505080583552,289.32878222631246,7.962209493711632,0.8634253998923188,0.030385284,28.415907,7.966311,DCEP,FIRST_OVERTONE
279382060625871360,76.63188025360888,55.353514934576964,1.4082400918422522,0.01932024,72.889366,7.17663,DCEP,FUNDAMENTAL
4104857784196182400,277.8322831770774,-13.108184937969465,0.5960083340408681,0.019188927,31.060015,9.592002,DCEP,FUNDAMENTAL
4063826557167149440,268.57334403093074,-26.758213888055938,0.603805143891647,0.02484319,24.304655,10.956502,DCEP,FUNDAMENTAL
5855468247702904704,190.52088709397324,-69.40756401684872,1.0656070174790695,0.01752815,60.794037,6.2306046,DCEP,FUNDAMENTAL
4116471792510901248,265.28444394365283,-23.47430928744881,0.630607540175177,0.019578926,32.208485,8.86463,DCEP,FIRST_OVERTONE
4685878142508522112,12.099429835147266,-73.48298350244619,1.339918943940075,0.21694508,6.176305,17.259726,DCEP,FUNDAMENTAL
4685945113989472256,12.312496079293792,-73.18376018793487,1.113986877734761,0.14755945,7.549411,17.761278,DCEP,FIRST_OVERTONE
2161786374436607616,315.02658089008236,42.597550120532624,0.7954258009301457,0.018620951,42.71671,8.521427,DCEP,FUNDAMENTAL
174489098011145216,71.94298042330281,36.72278112167541,1.0566163862524083,0.028701555,36.813908,7.085648,DCEP,FUNDAMENTAL
