source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
187569128855548800,80.13215514411058,38.01203762796979,0.14555049966066386,0.018272504,7.965547,13.473861,DCEP,FIRST_OVERTONE
5864708371627544960,208.3465326630903,-62.97906122260904,0.14923442460692204,0.055265196,2.7003329,15.215433,DCEP,FIRST_OVERTONE
4689528349297844480,4.935871641694006,-72.76133064228411,-0.01947659577701984,0.056796726,-0.3429176,17.269962,DCEP,FUNDAMENTAL
4690503860946858624,15.08123338163056,-72.22330959709194,0.01349342847281539,0.037261207,0.36213073,16.396072,DCEP,FUNDAMENTAL
4690505578933474944,15.218413954807275,-72.12109144075124,-0.036877547605257854,0.0668207,-0.55188805,17.26671,DCEP,FUNDAMENTAL
4690505956890675328,15.298495669747531,-72.16110318359614,0.0331854471196673,0.047511417,0.6984731,16.760878,DCEP,FUNDAMENTAL
4690510251859263744,16.324431201016257,-72.0455686879705,0.01678135841682885,0.0354308,0.4736376,16.239122,DCEP,FUNDAMENTAL
4690518463837910272,15.122986622096768,-72.06178901702751,-0.020606662661017926,0.04779809,-0.43111897,16.762747,DCEP,FIRST_OVERTONE
4690521521854565504,14.910185920697359,-72.02472800723314,-0.13006210204887217,0.06740732,-1.9294953,17.545702,DCEP,FUNDAMENTAL
4690527431730368256,15.798787073947285,-71.87032770767078,-0.019282761748765965,0.035064094,-0.54992896,16.222538,DCEP,FIRST_OVERTONE
4690561031243642880,17.249104788848502,-71.57075419694702,0.05002277596609188,0.05621985,0.8897707,17.185417,DCEP,FIRST_OVERTONE
4690566017708897536,17.268953653365468,-71.43461220198398,-0.04741664566728242,0.035197455,-1.3471612,16.547878,DCEP,FUNDAMENTAL
4690568010573692416,17.541620723685178,-71.38546851989469,-0.11817044561012666,0.04804459,-2.4595995,17.058784,DCEP,FIRST_OVERTONE
4690572511701845632,15.319621218434389,-71.81144003080021,-0.005089175709394152,0.02942525,-0.17295267,15.7688675,DCEP,FIRST_OVERTONE
4690574367127835264,14.881139744843242,-71.86119781311194,-0.07358748882576777,0.04332984,-1.6983098,16.482002,DCEP,FIRST_OVERTONE
4690575123042038528,14.723822213363496,-71.82433744413714,0.06914791163940825,0.035323247,1.9575751,16.174616,DCEP,FIRST_OVERTONE
4690605187814318080,16.386290269239353,-71.57502776217429,-0.0582934772027419,0.029468672,-1.9781507,15.823657,DCEP,FUNDAMENTAL
4690631129416598016,16.930770506653133,-71.22254144018466,-0.05826870778760157,0.034008525,-1.713356,16.063366,DCEP,FIRST_OVERTONE
4690642876132659200,18.56706087777371,-71.45053418396414,-0.042442595299214916,0.044158302,-0.9611464,16.581923,DCEP,FUNDAMENTAL
4690646075885538176,18.05401120201096,-71.41754377975198,0.008069360657705605,0.028288292,0.28525445,16.082466,DCEP,FIRST_OVERTONE
4690649202621372672,18.937020522176958,-71.38211715859276,0.030451354174302808,0.029930705,1.0173951,15.894117,DCEP,FIRST_OVERTONE
4690803409133523072,14.40901410719092,-71.27032817528841,-0.1276980000034965,0.055062834,-2.3191323,17.335594,DCEP,FUNDAMENTAL
4687258132667649280,18.16809307273975,-72.59778571502491,0.014935196547529546,0.03852542,0.38767123,16.516455,DCEP,FUNDAMENTAL
4687280505153353088,19.609481713477287,-72.85039316578587,0.08718292938133992,0.06304674,1.3828303,17.505737,DCEP,FUNDAMENTAL
4687281909607689856,19.734701220304704,-72.82904655952288,-0.05616917470392938,0.036294047,-1.547614,16.406128,DCEP,FUNDAMENTAL
4687339225946008320,19.537173865892736,-72.52383121968391,-0.026217714157555687,0.027634593,-0.9487281,15.678253,DCEP,FUNDAMENTAL
4687403959689571584,15.600422800236776,-73.06784322225346,-0.029674923849468147,0.07579538,-0.39151362,17.58225,DCEP,FIRST_OVERTONE
4687404470803027712,15.857628120863984,-73.01843622587977,-0.10948768964699376,0.046827015,-2.338131,16.33868,DCEP,FIRST_OVERTONE
